,Unnamed: 0,img,difficulty_score,split,root_output_dir,img_file,meta_file,xml_file,xml_path,labels,stimulus,set_size,has_label,target_condition
11198,11198,2011_002484,3.36,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002484.jpg,none,Annotations/2011_002484.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002484.xml,"[6, 6, 6, 6, 6, 14]",VSD,6,False,absent
11199,11199,2011_002488,3.297648,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002488.jpg,none,Annotations/2011_002488.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002488.xml,"[4, 14, 8, 10]",VSD,4,False,absent
11200,11200,2011_002490,3.172356,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002490.jpg,none,Annotations/2011_002490.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002490.xml,"[3, 14]",VSD,2,False,absent
11201,11201,2011_002491,3.36,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002491.jpg,none,Annotations/2011_002491.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002491.xml,"[11, 14]",VSD,2,True,present
11202,11202,2011_002492,3.35,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002492.jpg,none,Annotations/2011_002492.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002492.xml,[18],VSD,1,False,absent
11203,11203,2011_002494,3.47,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002494.jpg,none,Annotations/2011_002494.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002494.xml,[0],VSD,1,False,absent
11204,11204,2011_002495,3.39,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002495.jpg,none,Annotations/2011_002495.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002495.xml,"[13, 14, 14, 14]",VSD,4,False,absent
11205,11205,2011_002498,3.55,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002498.jpg,none,Annotations/2011_002498.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002498.xml,"[4, 14, 14]",VSD,3,False,absent
11206,11206,2011_002503,3.243129,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002503.jpg,none,Annotations/2011_002503.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002503.xml,[2],VSD,1,False,absent
11207,11207,2011_002504,3.32,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002504.jpg,none,Annotations/2011_002504.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002504.xml,[0],VSD,1,False,absent
11208,11208,2011_002505,3.37,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002505.jpg,none,Annotations/2011_002505.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002505.xml,[14],VSD,1,False,absent
11209,11209,2011_002507,3.62,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002507.jpg,none,Annotations/2011_002507.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002507.xml,"[17, 14, 19]",VSD,3,False,absent
11210,11210,2011_002509,3.63,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002509.jpg,none,Annotations/2011_002509.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002509.xml,"[8, 14, 8, 14, 14, 14, 14, 19]",VSD,8,False,absent
11211,11211,2011_002511,3.257684,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002511.jpg,none,Annotations/2011_002511.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002511.xml,"[19, 14, 14, 14, 14]",VSD,5,False,absent
11212,11212,2011_002514,3.47,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002514.jpg,none,Annotations/2011_002514.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002514.xml,[19],VSD,1,False,absent
11213,11213,2011_002515,3.260672,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002515.jpg,none,Annotations/2011_002515.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002515.xml,"[0, 14]",VSD,2,False,absent
11214,11214,2011_002516,3.34,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002516.jpg,none,Annotations/2011_002516.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002516.xml,[18],VSD,1,False,absent
11215,11215,2011_002519,3.269409,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002519.jpg,none,Annotations/2011_002519.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002519.xml,"[3, 3, 14, 14, 14]",VSD,5,False,absent
11216,11216,2011_002520,3.068106,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002520.jpg,none,Annotations/2011_002520.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002520.xml,"[12, 12, 12, 12]",VSD,4,False,absent
11217,11217,2011_002526,3.32,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002526.jpg,none,Annotations/2011_002526.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002526.xml,"[6, 6, 6, 6, 6]",VSD,5,False,absent
11218,11218,2011_002528,2.972505,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002528.jpg,none,Annotations/2011_002528.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002528.xml,[18],VSD,1,False,absent
11219,11219,2011_002531,3.387108,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002531.jpg,none,Annotations/2011_002531.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002531.xml,"[8, 8, 8, 8, 10]",VSD,5,False,absent
11220,11220,2011_002532,3.447765,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002532.jpg,none,Annotations/2011_002532.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002532.xml,"[19, 19, 14, 14]",VSD,4,False,absent
11221,11221,2011_002533,3.19,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002533.jpg,none,Annotations/2011_002533.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002533.xml,[14],VSD,1,False,absent
11222,11222,2011_002535,3.28,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002535.jpg,none,Annotations/2011_002535.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002535.xml,[18],VSD,1,False,absent
11223,11223,2011_002536,3.34,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002536.jpg,none,Annotations/2011_002536.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002536.xml,"[6, 6, 14, 14, 14, 14, 14, 14]",VSD,8,False,absent
11224,11224,2011_002542,3.37,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002542.jpg,none,Annotations/2011_002542.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002542.xml,"[4, 10, 14, 14, 14, 14, 14, 14, 14, 14]",VSD,10,False,absent
11225,11225,2011_002543,5.28253,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002543.jpg,none,Annotations/2011_002543.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002543.xml,"[8, 8, 8, 1]",VSD,4,False,absent
11226,11226,2011_002548,3.19976,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002548.jpg,none,Annotations/2011_002548.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002548.xml,"[2, 2, 2, 2, 2, 2, 2]",VSD,7,False,absent
11227,11227,2011_002551,3.08,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002551.jpg,none,Annotations/2011_002551.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002551.xml,"[8, 14]",VSD,2,False,absent
11228,11228,2011_002552,3.45,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002552.jpg,none,Annotations/2011_002552.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002552.xml,[0],VSD,1,False,absent
11229,11229,2011_002553,3.37,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002553.jpg,none,Annotations/2011_002553.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002553.xml,"[16, 16, 14, 14, 14, 14, 14, 4, 4]",VSD,9,False,absent
11230,11230,2011_002554,3.390831,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002554.jpg,none,Annotations/2011_002554.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002554.xml,"[19, 19, 19, 14, 17]",VSD,5,False,absent
11231,11231,2011_002555,3.34,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002555.jpg,none,Annotations/2011_002555.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002555.xml,"[12, 12, 12, 14]",VSD,4,False,absent
11232,11232,2011_002556,3.2,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002556.jpg,none,Annotations/2011_002556.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002556.xml,"[10, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 10, 10, 10]",VSD,20,False,absent
11233,11233,2011_002558,3.322349,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002558.jpg,none,Annotations/2011_002558.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002558.xml,"[3, 14, 14]",VSD,3,False,absent
11234,11234,2011_002559,3.57,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002559.jpg,none,Annotations/2011_002559.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002559.xml,[4],VSD,1,False,absent
11235,11235,2011_002560,3.42,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002560.jpg,none,Annotations/2011_002560.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002560.xml,"[19, 4, 4]",VSD,3,False,absent
11236,11236,2011_002561,3.137342,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002561.jpg,none,Annotations/2011_002561.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002561.xml,"[17, 14, 14]",VSD,3,False,absent
11237,11237,2011_002566,3.38,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002566.jpg,none,Annotations/2011_002566.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002566.xml,[14],VSD,1,False,absent
11238,11238,2011_002567,3.12,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002567.jpg,none,Annotations/2011_002567.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002567.xml,"[3, 14]",VSD,2,False,absent
11239,11239,2011_002568,3.11,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002568.jpg,none,Annotations/2011_002568.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002568.xml,"[2, 2]",VSD,2,False,absent
11240,11240,2011_002571,3.3535510000000004,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002571.jpg,none,Annotations/2011_002571.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002571.xml,[16],VSD,1,False,absent
11241,11241,2011_002575,4.398176,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002575.jpg,none,Annotations/2011_002575.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002575.xml,"[8, 8, 14, 14, 4]",VSD,5,False,absent
11242,11242,2011_002578,3.4412800000000003,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002578.jpg,none,Annotations/2011_002578.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002578.xml,"[2, 3, 14, 14]",VSD,4,False,absent
11243,11243,2011_002579,3.706106,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002579.jpg,none,Annotations/2011_002579.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002579.xml,"[10, 14, 14]",VSD,3,False,absent
11244,11244,2011_002582,3.22,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002582.jpg,none,Annotations/2011_002582.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002582.xml,[2],VSD,1,False,absent
11245,11245,2011_002583,3.122309,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002583.jpg,none,Annotations/2011_002583.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002583.xml,[12],VSD,1,False,absent
11246,11246,2011_002584,3.42,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002584.jpg,none,Annotations/2011_002584.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002584.xml,"[9, 9, 9]",VSD,3,False,absent
11247,11247,2011_002585,3.4925900000000003,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002585.jpg,none,Annotations/2011_002585.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002585.xml,"[1, 14, 6, 6]",VSD,4,False,absent
11248,11248,2011_002588,3.26,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002588.jpg,none,Annotations/2011_002588.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002588.xml,"[3, 14, 14, 14, 14, 14, 14, 14, 14, 14]",VSD,10,False,absent
11249,11249,2011_002589,2.85,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002589.jpg,none,Annotations/2011_002589.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002589.xml,[11],VSD,1,True,present
11250,11250,2011_002590,3.29,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002590.jpg,none,Annotations/2011_002590.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002590.xml,"[4, 4, 14]",VSD,3,False,absent
11251,11251,2011_002592,3.33,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002592.jpg,none,Annotations/2011_002592.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002592.xml,"[6, 14, 14, 14]",VSD,4,False,absent
11252,11252,2011_002594,3.418134,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002594.jpg,none,Annotations/2011_002594.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002594.xml,"[7, 8, 8, 8, 17, 8]",VSD,6,False,absent
11253,11253,2011_002598,3.59,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002598.jpg,none,Annotations/2011_002598.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002598.xml,"[13, 13, 14, 14, 14, 6, 6, 6, 6]",VSD,9,False,absent
11254,11254,2011_002601,3.018297,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002601.jpg,none,Annotations/2011_002601.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002601.xml,[11],VSD,1,True,present
11255,11255,2011_002605,3.56,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002605.jpg,none,Annotations/2011_002605.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002605.xml,"[0, 0, 0]",VSD,3,False,absent
11256,11256,2011_002606,3.42,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002606.jpg,none,Annotations/2011_002606.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002606.xml,"[10, 14]",VSD,2,False,absent
11257,11257,2011_002609,3.21,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002609.jpg,none,Annotations/2011_002609.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002609.xml,"[9, 9, 9, 9, 9]",VSD,5,False,absent
11258,11258,2011_002610,3.45,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002610.jpg,none,Annotations/2011_002610.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002610.xml,"[4, 4, 4, 19, 14, 14, 14]",VSD,7,False,absent
11259,11259,2011_002612,3.49,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002612.jpg,none,Annotations/2011_002612.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002612.xml,"[11, 11]",VSD,2,True,present
11260,11260,2011_002614,3.53,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002614.jpg,none,Annotations/2011_002614.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002614.xml,"[8, 8, 8, 10, 10, 14, 14, 15]",VSD,8,False,absent
11261,11261,2011_002616,3.29,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002616.jpg,none,Annotations/2011_002616.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002616.xml,[2],VSD,1,False,absent
11262,11262,2011_002617,3.12,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002617.jpg,none,Annotations/2011_002617.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002617.xml,[0],VSD,1,False,absent
11263,11263,2011_002618,3.37,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002618.jpg,none,Annotations/2011_002618.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002618.xml,[3],VSD,1,False,absent
11264,11264,2011_002620,4.055763,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002620.jpg,none,Annotations/2011_002620.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002620.xml,"[8, 8, 8, 19]",VSD,4,False,absent
11265,11265,2011_002623,3.294257,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002623.jpg,none,Annotations/2011_002623.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002623.xml,[14],VSD,1,False,absent
11266,11266,2011_002624,3.51,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002624.jpg,none,Annotations/2011_002624.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002624.xml,"[14, 14, 14]",VSD,3,False,absent
11267,11267,2011_002629,3.78787,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002629.jpg,none,Annotations/2011_002629.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002629.xml,"[5, 6]",VSD,2,False,absent
11268,11268,2011_002631,3.19,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002631.jpg,none,Annotations/2011_002631.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002631.xml,[7],VSD,1,False,absent
11269,11269,2011_002636,3.24,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002636.jpg,none,Annotations/2011_002636.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002636.xml,[18],VSD,1,False,absent
11270,11270,2011_002638,3.5085839999999995,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002638.jpg,none,Annotations/2011_002638.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002638.xml,"[0, 0, 0]",VSD,3,False,absent
11271,11271,2011_002639,3.16,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002639.jpg,none,Annotations/2011_002639.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002639.xml,"[8, 14, 14, 8]",VSD,4,False,absent
11272,11272,2011_002640,3.29,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002640.jpg,none,Annotations/2011_002640.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002640.xml,"[4, 8, 8, 8, 10, 8, 14, 14, 14]",VSD,9,False,absent
11273,11273,2011_002641,3.3601050000000003,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002641.jpg,none,Annotations/2011_002641.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002641.xml,"[4, 8, 14, 14, 14]",VSD,5,False,absent
11274,11274,2011_002644,3.612993,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002644.jpg,none,Annotations/2011_002644.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002644.xml,"[19, 17, 17, 8, 8, 8]",VSD,6,False,absent
11275,11275,2011_002649,3.325153,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002649.jpg,none,Annotations/2011_002649.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002649.xml,"[9, 9, 9, 9, 9]",VSD,5,False,absent
11276,11276,2011_002650,3.34,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002650.jpg,none,Annotations/2011_002650.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002650.xml,"[8, 8, 8, 10, 14, 14]",VSD,6,False,absent
11277,11277,2011_002652,3.141614,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002652.jpg,none,Annotations/2011_002652.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002652.xml,[2],VSD,1,False,absent
11278,11278,2011_002656,3.46,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002656.jpg,none,Annotations/2011_002656.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002656.xml,"[19, 1, 1]",VSD,3,False,absent
11279,11279,2011_002657,3.25,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2011_002657.jpg,none,Annotations/2011_002657.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2011_002657.xml,[1],VSD,1,False,absent
